,Year,id,AdmitDesc,levl,styp_desc,Department,Degree Type,Major,Attendance,Gender,Citizen,Ethnicity,HS_GPA,SAT_M,SAT_RW,SAT_COMP,ACT_COMP,GRE_Quantitative,Yield,Start semester status
14187,2020,2474986,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,P,Male,domestic,White,,,,,,,yield,transfer
14188,2020,2409294,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,590.0,580.0,1170.0,,,yield,transfer
14189,2020,2392676,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14190,2020,2430845,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,P,Male,domestic,White,,,,,,,yield,transfer
14191,2020,2473932,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14192,2020,2471521,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14193,2020,2260594,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14194,2020,2465980,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,P,Male,domestic,Hisp,,,,,,,yield,transfer
14195,2020,2468670,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,P,Male,domestic,Asian,,,,,,,yield,transfer
14196,2020,2448772,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BA,Information Systems,F,Male,domestic,White,,,,,,,yield,transfer
14197,2020,2414496,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,610.0,450.0,1060.0,,,yield,transfer
14198,2020,2376994,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BA,Information Systems,F,Male,domestic,Asian,,,,,,,yield,transfer
14199,2020,2446356,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14200,2020,2477950,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14201,2020,2408206,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Asian,,480.0,410.0,890.0,,,yield,transfer
14202,2020,2468316,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14203,2020,2475171,Admitted/Transfer,U,Transfer,Undeclared,BS,Undecided-Computing,F,Male,domestic,White,,,,,,,not yield,
14204,2020,2432386,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,4.0,660.0,520.0,1180.0,,,yield,transfer
14205,2020,2464407,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,White,,,,,,,yield,transfer
14206,2020,2454227,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14207,2020,2408519,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,670.0,630.0,1300.0,,,yield,transfer
14208,2020,2469998,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14209,2020,2313490,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,570.0,500.0,1070.0,,,not yield,
14210,2020,2478037,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14211,2020,2392868,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14212,2020,2290192,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,,,,,,,not yield,
14213,2020,2471906,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14214,2020,2480003,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14215,2020,2377347,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14216,2020,2479268,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14217,2020,2476139,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14218,2020,2426529,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,550.0,650.0,1200.0,,,yield,transfer
14219,2020,2412712,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Hisp,3.42,550.0,550.0,1100.0,,,yield,transfer
14220,2020,2373111,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14221,2020,2443381,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,P,Male,domestic,Black,3.75,570.0,500.0,1070.0,,,not yield,
14222,2020,2462339,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,White,,,,,,,yield,transfer
14223,2020,2414924,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Black,,,,,,,yield,transfer
14224,2020,2340397,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Black,,540.0,550.0,1090.0,,,yield,transfer
14225,2020,2451098,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14226,2020,2434215,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Asian,,460.0,440.0,900.0,,,yield,transfer
14227,2020,2441046,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,domestic,Unknown,,,,,,,yield,transfer
14228,2020,2483015,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Black,,,,,,,not yield,
14229,2020,2482874,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Multirace,,,,,,,yield,transfer
14230,2020,1235670,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,P,Male,domestic,Hisp,2.5,470.0,430.0,900.0,,,yield,transfer
14231,2020,2479047,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,P,Female,domestic,Hisp,,,,,,,not yield,
14232,2020,2463676,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14233,2020,2477451,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14234,2020,2480163,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14235,2020,2481057,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14236,2020,2480685,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14237,2020,2409121,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,,590.0,530.0,1120.0,,,yield,transfer
14238,2020,2414960,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,3.149,,,,,,yield,transfer
14239,2020,2406337,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,international,Intl,3.7,530.0,570.0,1100.0,,,yield,transfer
14240,2020,2409450,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14241,2020,2479573,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14242,2020,2481773,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14243,2020,2479572,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14244,2020,2380452,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,domestic,Asian,3.5889,640.0,680.0,1320.0,,,yield,transfer
14245,2020,2256395,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,not yield,
14246,2020,2372308,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Black,4.0,,,,,,yield,transfer
14247,2020,2459743,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Black,,,,,,,yield,transfer
14248,2020,2466659,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,,,,,,,yield,transfer
14249,2020,2268821,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Black,,450.0,470.0,920.0,,,yield,transfer
14250,2020,2447188,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,,,,,,,yield,transfer
14251,2020,2481793,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14252,2020,2482865,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Asian,,,,,,,yield,transfer
14253,2020,2482183,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,domestic,Asian,,,,,,,yield,transfer
14254,2020,2386739,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.8673,510.0,520.0,1030.0,,,not yield,
14255,2020,2482540,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14256,2020,2381976,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,White,3.7,410.0,410.0,820.0,,,not yield,
14257,2020,2463287,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,international,Intl,,,,,,,yield,transfer
14258,2020,2482719,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14259,2020,2475632,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Black,,,,,,,yield,transfer
14260,2020,2422126,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14261,2020,2482666,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14262,2020,2415500,Admitted/Transfer,U,Transfer,Computer Science,BS,Computing & Business,F,Female,domestic,Asian,,,,,,,not yield,
14263,2020,2332293,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14264,2020,2372082,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,2.3,510.0,500.0,1010.0,,,yield,transfer
14265,2020,2479936,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14266,2020,2479689,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Asian,,,,,,,yield,transfer
14267,2020,2268642,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,630.0,490.0,1120.0,,,yield,transfer
14268,2020,2480191,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,P,Male,domestic,White,,,,,,,yield,transfer
14269,2020,2479681,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Web & Information Systems,F,Male,domestic,Asian,,,,,,,not yield,
14270,2020,2425135,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14271,2020,2483444,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14272,2020,2314386,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,3.52,760.0,690.0,1450.0,,,yield,transfer
14273,2020,226551,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14274,2020,2483196,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14275,2020,2481542,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14276,2020,2480872,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14277,2020,2481626,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14278,2020,2430045,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,2.3,600.0,600.0,1200.0,,,yield,transfer
14279,2020,2403162,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,domestic,Asian,3.48,450.0,560.0,1010.0,,,yield,transfer
14280,2020,2408039,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14281,2020,2481882,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14282,2020,2451788,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14283,2020,2481792,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14284,2020,2480023,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,F,Female,domestic,Asian,,,,,,,yield,transfer
14285,2020,2425083,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14286,2020,2483188,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14287,2020,2467025,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,P,Male,domestic,Asian,,,,,,,yield,transfer
14288,2020,2316990,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,700.0,710.0,1410.0,,,yield,transfer
14289,2020,2482814,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,,,,,,,yield,transfer
14290,2020,2481343,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14291,2020,2290064,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,,,,,,,yield,transfer
14292,2020,2421952,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,,,,,,,yield,transfer
